5,0.707674981237
6,0.550055679356
7,0.586215681744
8,0.483882143378
9,0.518017103573
10,0.442043451244
11,0.473515140868
12,0.412726919615
13,0.441765583269
14,0.390785554016
15,0.41773740565
16,0.373595499011
17,0.398775654023
18,0.359668355336
19,0.38333802868
20,0.348091779661
21,0.370462783284
22,0.338272627471
23,0.359516587014
24,0.329807020481
25,0.350063934341
26,0.322409497123
27,0.34179462629
28,0.315871992221
29,0.334481172659
30,0.31003889256
31,0.327952584278
32,0.304791234446
33,0.32207761044
34,0.300036339497
35,0.316753657066
36,0.295700811787
37,0.31189924861
38,0.291725682312
39,0.307448771599
40,0.288062965249
41,0.303348728324
42,0.284673166145
43,0.299555014699
44,0.28152344651
45,0.296030907872
46,0.278586250153
47,0.292745555314
48,0.275838260215
49,0.289672824441
50,0.273259596901
51,0.286790415548
52,0.270833193005
53,0.284079169841
54,0.268544302539
55,0.281522523902
56,0.266380110229
57,0.279106075399
58,0.264329418314
59,0.276817234244
60,0.262382393225
61,0.274644940055
62,0.260530359077
63,0.272579431549
64,0.25876562809
65,0.270612056972
66,0.257081360398
67,0.268735117222
68,0.255471447408
69,0.266941735213
70,0.253930414174
71,0.265225746456
72,0.252453337248
73,0.263581606901
74,0.251035775166
75,0.262004314928
76,0.249673709357
77,0.260489344979
78,0.24836349367
79,0.259032590848
80,0.247101811073
81,0.257630317
82,0.245885636347
83,0.256279116623
84,0.244712203833
85,0.254975875335
86,0.243578979418
87,0.25371773966
88,0.242483636145
89,0.25250208957
90,0.241424032885
91,0.251326514466
92,0.240398195633
93,0.250188792116
94,0.239404301064
95,0.249086870122
96,0.238440662017
97,0.248018849568
98,0.237505714657
99,0.246982970554
100,0.236598007091
101,0.245977599357
102,0.235716189236
103,0.245001217016
104,0.234859003795
105,0.244052409154
106,0.234025278186
107,0.243129856881
108,0.233213917317
109,0.242232328646
110,0.232423897104
111,0.241358672922
112,0.231654258633
113,0.240507811633
114,0.230904102903
115,0.239678734216
116,0.230172586085
